Extraction Date:,7/2/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Updated:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revised:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,State Name,SEA Education Environment,SEA Disability Category,Age 3,Age 4,Age 5,American Indian or Alaska Native Age 3 to 5 ,Asian Age 3-5 ,Black or African American Age 3-5 ,Hispanic/Latino Age 3-5 ,Native Hawaiian or Other Pacific Islander Age 3-5 ,Two or More Races Age 3-5 ,White Age 3-5 ,Female Age 3 to 5,Male Age 3 to 5,LEP Yes Age 3 to 5,LEP No Age 3 to 5,Age 3 to 5,Age 6,Age 7,Age 8,Age 9,Age 10,Age 11,Age 12,Age 13,Age 14,Age 15,Age 16,Age 17,Age 18,Age 19,Age 20,Age 21,Age 6-11,Age 12-17,Age 18-21,Ages 6-21,LEP Yes Age 6 to 21,LEP No Age 6 to 21,Female Age 6 to 21,Male Age 6 to 21,American Indian or Alaska Native Age 6 to21,Asian Age 6 to21,Black or African American Age 6 to21,Hispanic/Latino Age 6 to21,Native Hawaiian or Other Pacific Islander Age 6 to21,Two or more races Age 6 to21,White Age 6 to21
2014,Indiana,Homebound/Hospital,Intellectual disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17,62,18,97,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Inside regular class 40% through 79% of the day,Intellectual disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1383,2097,353,3833,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Inside regular class 80% or more of the day,Intellectual disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1640,1968,420,4028,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Inside regular class less than 40% of the day,Intellectual disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2089,3164,954,6207,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Parentally Placed in Private Schools,Intellectual disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57,65,9,131,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Residential Facility, Age 3-5",Intellectual disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Residential Facility, Age 6-21",Intellectual disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,33,7,44,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Separate Class,Intellectual disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,304,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Separate School, Age 3-5",Intellectual disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Separate School, Age 6-21",Intellectual disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,50,43,122,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Service Provider Location,Intellectual disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Intellectual disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Intellectual disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Services in Regular Early Childhood Program (attend at least 10 hours),Intellectual disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,145,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Services in Regular Early Childhood Program (attend less than 10 hours),Intellectual disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Total, Age 3-5",Intellectual disability,-,-,-,0,13,78,62,1,28,325,-,-,-,-,507,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Total, Age 6-21",Intellectual disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5219,7456,1817,14492,963,13529,6093,8399,40,126,3264,1333,9,659,9061
2014,Indiana,Correctional Facilities,Multiple disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Home,Multiple disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Homebound/Hospital,Multiple disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,40,15,118,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Inside regular class 40% through 79% of the day,Multiple disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,72,57,26,155,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Inside regular class 80% or more of the day,Multiple disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40,33,7,80,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Inside regular class less than 40% of the day,Multiple disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,634,625,230,1489,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Parentally Placed in Private Schools,Multiple disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,15,2,31,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Residential Facility, Age 3-5",Multiple disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Residential Facility, Age 6-21",Multiple disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,14,8,24,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Separate Class,Multiple disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Separate School, Age 3-5",Multiple disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Separate School, Age 6-21",Multiple disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,52,20,106,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Service Provider Location,Multiple disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Multiple disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Multiple disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Services in Regular Early Childhood Program (attend at least 10 hours),Multiple disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Services in Regular Early Childhood Program (attend less than 10 hours),Multiple disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Total, Age 3-5",Multiple disabilities,-,-,-,0,4,25,26,0,6,133,-,-,-,-,194,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Total, Age 6-21",Multiple disabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,859,836,308,2003,116,1887,864,1139,3,23,259,167,3,85,1463
2014,Indiana,Correctional Facilities,Orthopedic impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Home,Orthopedic impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Homebound/Hospital,Orthopedic impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,11,5,21,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Inside regular class 40% through 79% of the day,Orthopedic impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,96,75,15,186,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Inside regular class 80% or more of the day,Orthopedic impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,480,443,52,975,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Inside regular class less than 40% of the day,Orthopedic impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,74,21,158,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Parentally Placed in Private Schools,Orthopedic impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27,17,5,49,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Residential Facility, Age 3-5",Orthopedic impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Residential Facility, Age 6-21",Orthopedic impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,1,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Separate Class,Orthopedic impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Separate School, Age 3-5",Orthopedic impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Separate School, Age 6-21",Orthopedic impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,0,0,2,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Service Provider Location,Orthopedic impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Orthopedic impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Orthopedic impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Services in Regular Early Childhood Program (attend at least 10 hours),Orthopedic impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,72,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Services in Regular Early Childhood Program (attend less than 10 hours),Orthopedic impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Total, Age 3-5",Orthopedic impairment,-,-,-,1,4,23,26,0,8,161,-,-,-,-,223,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Total, Age 6-21",Orthopedic impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,674,620,98,1392,79,1313,588,804,3,41,134,109,0,55,1050
2014,Indiana,Correctional Facilities,Other health impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,17,7,24,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Home,Other health impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Homebound/Hospital,Other health impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,110,13,149,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Inside regular class 40% through 79% of the day,Other health impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1188,1415,144,2747,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Inside regular class 80% or more of the day,Other health impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6292,7427,724,14443,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Inside regular class less than 40% of the day,Other health impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,437,489,94,1020,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Parentally Placed in Private Schools,Other health impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,361,414,31,806,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Residential Facility, Age 3-5",Other health impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Residential Facility, Age 6-21",Other health impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,61,1,68,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Separate Class,Other health impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Separate School, Age 3-5",Other health impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Separate School, Age 6-21",Other health impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,62,13,108,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Service Provider Location,Other health impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Other health impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Other health impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Services in Regular Early Childhood Program (attend at least 10 hours),Other health impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Services in Regular Early Childhood Program (attend less than 10 hours),Other health impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Total, Age 3-5",Other health impairment,-,-,-,1,10,72,67,1,37,421,-,-,-,-,609,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Total, Age 6-21",Other health impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8343,9995,1027,19365,492,18873,6031,13334,56,101,2556,1092,5,1044,14511
2014,Indiana,Correctional Facilities,Specific learning disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,47,33,80,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Home,Specific learning disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Homebound/Hospital,Specific learning disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,163,36,209,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Inside regular class 40% through 79% of the day,Specific learning disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3317,4743,428,8488,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Inside regular class 80% or more of the day,Specific learning disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13366,25965,3547,42878,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Inside regular class less than 40% of the day,Specific learning disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,213,652,115,980,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Parentally Placed in Private Schools,Specific learning disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,653,885,88,1626,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Residential Facility, Age 3-5",Specific learning disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Residential Facility, Age 6-21",Specific learning disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,72,5,81,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Separate Class,Specific learning disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Separate School, Age 3-5",Specific learning disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Separate School, Age 6-21",Specific learning disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,65,24,95,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Service Provider Location,Specific learning disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Specific learning disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Specific learning disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Services in Regular Early Childhood Program (attend at least 10 hours),Specific learning disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,82,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Services in Regular Early Childhood Program (attend less than 10 hours),Specific learning disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Total, Age 3-5",Specific learning disability,-,-,-,0,1,15,21,1,4,114,-,-,-,-,156,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Total, Age 6-21",Specific learning disability,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17569,32592,4276,54437,3197,51240,22005,32432,188,245,7935,5369,18,2502,38180
2014,Indiana,Correctional Facilities,Speech or language impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Home,Speech or language impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Homebound/Hospital,Speech or language impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,6,0,16,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Inside regular class 40% through 79% of the day,Speech or language impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,67,19,1,87,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Inside regular class 80% or more of the day,Speech or language impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25648,2599,45,28292,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Inside regular class less than 40% of the day,Speech or language impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,2,0,36,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Parentally Placed in Private Schools,Speech or language impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2194,232,4,2430,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Residential Facility, Age 3-5",Speech or language impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Residential Facility, Age 6-21",Speech or language impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,1,8,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Separate Class,Speech or language impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1270,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Separate School, Age 3-5",Speech or language impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,"Separate School, Age 6-21",Speech or language impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,2,0,12,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Service Provider Location,Speech or language impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2360,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2014,Indiana,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Speech or language impairment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1059,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
